진료년도,진료월,시도,시군구,진료과목코드,진료과목명,진료인원(명),진료건수(건)
2022,01,서울특별시,서대문구,57,구강악안면방사선과,160,162
2022,01,서울특별시,서대문구,59,예방치과,41,42
2022,01,서울특별시,서대문구,61,통합치의학과,164,201
2022,01,서울특별시,서대문구,71,의과,112,135
2022,01,서울특별시,서대문구,75,물리치료,32,90
2022,01,서울특별시,마포구,0,일반,910,1108
2022,01,서울특별시,마포구,1,내과,74690,124194
2022,01,서울특별시,마포구,2,신경과,4938,6323
2022,01,서울특별시,마포구,3,정신건강의학과,11525,18354
2022,01,서울특별시,마포구,4,외과,6946,11646
2022,01,서울특별시,마포구,5,정형외과,26503,59572
2022,01,서울특별시,마포구,6,신경외과,3092,5826
2022,01,서울특별시,마포구,7,심장혈관흉부외과,781,1197
2022,01,서울특별시,마포구,8,성형외과,1680,5051
2022,01,서울특별시,마포구,9,마취통증의학과,2629,5759
2022,01,서울특별시,마포구,10,산부인과,10560,19021
2022,01,서울특별시,마포구,11,소아청소년과,5981,11023
2022,01,서울특별시,마포구,12,안과,18056,23161
2022,01,서울특별시,마포구,13,이비인후과,19048,30829
2022,01,서울특별시,마포구,14,피부과,15324,21864
2022,01,서울특별시,마포구,15,비뇨의학과,6796,10025
2022,01,서울특별시,마포구,16,영상의학과,804,964
2022,01,서울특별시,마포구,17,방사선종양학과,290,1108
2022,01,서울특별시,마포구,19,진단검사의학과,47,72
2022,01,서울특별시,마포구,20,결핵과,5,6
2022,01,서울특별시,마포구,21,재활의학과,3286,10222
2022,01,서울특별시,마포구,22,핵의학과,24,36
2022,01,서울특별시,마포구,23,가정의학과,5452,7888
2022,01,서울특별시,마포구,24,응급의학과,2441,3400
2022,01,서울특별시,마포구,25,직업환경의학과,54,75
2022,01,서울특별시,마포구,26,예방의학과,7,10
2022,01,서울특별시,마포구,49,치과,5472,6029
2022,01,서울특별시,마포구,50,구강악안면외과,5144,7499
2022,01,서울특별시,마포구,51,치과보철과,1481,2096
2022,01,서울특별시,마포구,52,치과교정과,39,42
2022,01,서울특별시,마포구,53,소아치과,1486,1633
2022,01,서울특별시,마포구,54,치주과,13538,16924
2022,01,서울특별시,마포구,55,치과보존과,10822,15674
2022,01,서울특별시,마포구,56,구강내과,383,499
2022,01,서울특별시,마포구,57,구강악안면방사선과,349,355
2022,01,서울특별시,마포구,59,예방치과,23,23
2022,01,서울특별시,마포구,61,통합치의학과,140,183
2022,01,서울특별시,마포구,71,의과,57,73
2022,01,서울특별시,양천구,0,일반,753,956
2022,01,서울특별시,양천구,1,내과,92680,162847
2022,01,서울특별시,양천구,2,신경과,6285,8253
2022,01,서울특별시,양천구,3,정신건강의학과,10885,16133
2022,01,서울특별시,양천구,4,외과,7875,12914
2022,01,서울특별시,양천구,5,정형외과,32922,80549
2022,01,서울특별시,양천구,6,신경외과,4585,8034
2022,01,서울특별시,양천구,7,심장혈관흉부외과,616,990
2022,01,서울특별시,양천구,8,성형외과,873,1826
2022,01,서울특별시,양천구,9,마취통증의학과,4643,9997
2022,01,서울특별시,양천구,10,산부인과,10120,16797
2022,01,서울특별시,양천구,11,소아청소년과,9727,17538
2022,01,서울특별시,양천구,12,안과,21409,27802
2022,01,서울특별시,양천구,13,이비인후과,22089,36427
2022,01,서울특별시,양천구,14,피부과,17391,25145
2022,01,서울특별시,양천구,15,비뇨의학과,8265,12613
2022,01,서울특별시,양천구,16,영상의학과,292,366
2022,01,서울특별시,양천구,17,방사선종양학과,308,1324
2022,01,서울특별시,양천구,19,진단검사의학과,60,105
2022,01,서울특별시,양천구,21,재활의학과,3550,9300
2022,01,서울특별시,양천구,22,핵의학과,37,61
2022,01,서울특별시,양천구,23,가정의학과,13316,19639
2022,01,서울특별시,양천구,24,응급의학과,3157,4057
2022,01,서울특별시,양천구,25,직업환경의학과,63,77
2022,01,서울특별시,양천구,26,예방의학과,19,28
2022,01,서울특별시,양천구,27,그외 자료27,5,7
2022,01,서울특별시,양천구,49,치과,6270,6952
2022,01,서울특별시,양천구,50,구강악안면외과,5816,8378
2022,01,서울특별시,양천구,51,치과보철과,1840,2629
2022,01,서울특별시,양천구,52,치과교정과,90,91
2022,01,서울특별시,양천구,53,소아치과,2166,2441
2022,01,서울특별시,양천구,54,치주과,15006,18806
2022,01,서울특별시,양천구,55,치과보존과,14425,20959
2022,01,서울특별시,양천구,56,구강내과,477,642
2022,01,서울특별시,양천구,57,구강악안면방사선과,225,232
2022,01,서울특별시,양천구,59,예방치과,34,36
2022,01,서울특별시,양천구,61,통합치의학과,72,92
2022,01,서울특별시,양천구,71,의과,65,73
2022,01,서울특별시,강서구,0,일반,1357,1682
2022,01,서울특별시,강서구,1,내과,119659,205084
2022,01,서울특별시,강서구,2,신경과,8594,11516
2022,01,서울특별시,강서구,3,정신건강의학과,14388,22223
2022,01,서울특별시,강서구,4,외과,10108,16657
2022,01,서울특별시,강서구,5,정형외과,42103,96358
2022,01,서울특별시,강서구,6,신경외과,7436,13715
2022,01,서울특별시,강서구,7,심장혈관흉부외과,840,1275
2022,01,서울특별시,강서구,8,성형외과,903,1739
2022,01,서울특별시,강서구,9,마취통증의학과,5117,11610
2022,01,서울특별시,강서구,10,산부인과,14521,25274
2022,01,서울특별시,강서구,11,소아청소년과,9991,19061
2022,01,서울특별시,강서구,12,안과,26705,35068
2022,01,서울특별시,강서구,13,이비인후과,28972,49854
2022,01,서울특별시,강서구,14,피부과,23605,34730
2022,01,서울특별시,강서구,15,비뇨의학과,11497,17108
2022,01,서울특별시,강서구,16,영상의학과,362,453
2022,01,서울특별시,강서구,17,방사선종양학과,427,1741
2022,01,서울특별시,강서구,19,진단검사의학과,83,126
2022,01,서울특별시,강서구,21,재활의학과,4724,13278
2022,01,서울특별시,강서구,22,핵의학과,36,59
2022,01,서울특별시,강서구,23,가정의학과,15509,21951
2022,01,서울특별시,강서구,24,응급의학과,4089,4997
2022,01,서울특별시,강서구,25,직업환경의학과,53,75
2022,01,서울특별시,강서구,26,예방의학과,44,68
2022,01,서울특별시,강서구,27,그외 자료27,7,8
2022,01,서울특별시,강서구,49,치과,8289,9028
2022,01,서울특별시,강서구,50,구강악안면외과,8305,12090
2022,01,서울특별시,강서구,51,치과보철과,2391,3514
2022,01,서울특별시,강서구,52,치과교정과,68,70
2022,01,서울특별시,강서구,53,소아치과,2133,2356
2022,01,서울특별시,강서구,54,치주과,19309,24095
2022,01,서울특별시,강서구,55,치과보존과,17485,25659
2022,01,서울특별시,강서구,56,구강내과,675,770
2022,01,서울특별시,강서구,57,구강악안면방사선과,250,251
2022,01,서울특별시,강서구,59,예방치과,74,87
2022,01,서울특별시,강서구,61,통합치의학과,97,118
2022,01,서울특별시,강서구,71,의과,97,128
2022,01,서울특별시,강서구,75,물리치료,5,12
2022,01,서울특별시,구로구,0,일반,734,888
2022,01,서울특별시,구로구,1,내과,96901,165355
2022,01,서울특별시,구로구,2,신경과,6030,7919
2022,01,서울특별시,구로구,3,정신건강의학과,10594,15660
2022,01,서울특별시,구로구,4,외과,7639,12891
2022,01,서울특별시,구로구,5,정형외과,32130,76027
2022,01,서울특별시,구로구,6,신경외과,6313,11401
2022,01,서울특별시,구로구,7,심장혈관흉부외과,665,992
2022,01,서울특별시,구로구,8,성형외과,719,1504
2022,01,서울특별시,구로구,9,마취통증의학과,4307,9603
2022,01,서울특별시,구로구,10,산부인과,11414,19578
2022,01,서울특별시,구로구,11,소아청소년과,8336,17595
2022,01,서울특별시,구로구,12,안과,21990,28476
2022,01,서울특별시,구로구,13,이비인후과,19702,32331
2022,01,서울특별시,구로구,14,피부과,15750,23046
2022,01,서울특별시,구로구,15,비뇨의학과,8186,12296
2022,01,서울특별시,구로구,16,영상의학과,412,500
2022,01,서울특별시,구로구,17,방사선종양학과,231,1293
2022,01,서울특별시,구로구,19,진단검사의학과,47,71
2022,01,서울특별시,구로구,21,재활의학과,2749,7778
2022,01,서울특별시,구로구,22,핵의학과,24,39
2022,01,서울특별시,구로구,23,가정의학과,9486,16054
2022,01,서울특별시,구로구,24,응급의학과,3616,4975
2022,01,서울특별시,구로구,25,직업환경의학과,42,55
2022,01,서울특별시,구로구,26,예방의학과,6,7
2022,01,서울특별시,구로구,27,그외 자료27,11,14
2022,01,서울특별시,구로구,49,치과,6961,7560
2022,01,서울특별시,구로구,50,구강악안면외과,5474,8233
2022,01,서울특별시,구로구,51,치과보철과,2220,3337
2022,01,서울특별시,구로구,52,치과교정과,52,55
2022,01,서울특별시,구로구,53,소아치과,1339,1472
2022,01,서울특별시,구로구,54,치주과,13918,17879
2022,01,서울특별시,구로구,55,치과보존과,12564,18875
2022,01,서울특별시,구로구,56,구강내과,421,520
2022,01,서울특별시,구로구,57,구강악안면방사선과,187,192
2022,01,서울특별시,구로구,59,예방치과,47,51
2022,01,서울특별시,구로구,61,통합치의학과,37,46
2022,01,서울특별시,구로구,71,의과,48,58
2022,01,서울특별시,구로구,99,그외 자료99,6,6
2022,01,서울특별시,금천구,0,일반,475,600
2022,01,서울특별시,금천구,1,내과,55084,91480
2022,01,서울특별시,금천구,2,신경과,3336,4432
2022,01,서울특별시,금천구,3,정신건강의학과,6053,8737
2022,01,서울특별시,금천구,4,외과,5708,8973
2022,01,서울특별시,금천구,5,정형외과,18529,40224
2022,01,서울특별시,금천구,6,신경외과,4350,7460
2022,01,서울특별시,금천구,7,심장혈관흉부외과,1172,4162
2022,01,서울특별시,금천구,8,성형외과,316,602
2022,01,서울특별시,금천구,9,마취통증의학과,1965,3975
2022,01,서울특별시,금천구,10,산부인과,6249,11305
2022,01,서울특별시,금천구,11,소아청소년과,4615,8360
2022,01,서울특별시,금천구,12,안과,12174,16054
2022,01,서울특별시,금천구,13,이비인후과,12059,19676
2022,01,서울특별시,금천구,14,피부과,8499,12045
2022,01,서울특별시,금천구,15,비뇨의학과,4451,6493
2022,01,서울특별시,금천구,16,영상의학과,648,847
2022,01,서울특별시,금천구,17,방사선종양학과,170,658
2022,01,서울특별시,금천구,19,진단검사의학과,38,65
2022,01,서울특별시,금천구,21,재활의학과,2313,5979
2022,01,서울특별시,금천구,22,핵의학과,17,27
2022,01,서울특별시,금천구,23,가정의학과,5642,8622
2022,01,서울특별시,금천구,24,응급의학과,1777,2385
2022,01,서울특별시,금천구,25,직업환경의학과,21,28
2022,01,서울특별시,금천구,49,치과,3499,3829
2022,01,서울특별시,금천구,50,구강악안면외과,3128,4525
2022,01,서울특별시,금천구,51,치과보철과,1145,1719
2022,01,서울특별시,금천구,52,치과교정과,43,44
2022,01,서울특별시,금천구,53,소아치과,523,563
2022,01,서울특별시,금천구,54,치주과,7302,9270
2022,01,서울특별시,금천구,55,치과보존과,6663,10195
2022,01,서울특별시,금천구,56,구강내과,190,218
2022,01,서울특별시,금천구,57,구강악안면방사선과,101,101
2022,01,서울특별시,금천구,61,통합치의학과,14,15
2022,01,서울특별시,금천구,71,의과,80,90
2022,01,서울특별시,금천구,75,물리치료,9,77
2022,01,서울특별시,영등포구,0,일반,750,888
2022,01,서울특별시,영등포구,1,내과,85771,151137
2022,01,서울특별시,영등포구,2,신경과,6371,8559
2022,01,서울특별시,영등포구,3,정신건강의학과,10094,15377
2022,01,서울특별시,영등포구,4,외과,8257,14459
2022,01,서울특별시,영등포구,5,정형외과,29509,66502
2022,01,서울특별시,영등포구,6,신경외과,4822,8038
2022,01,서울특별시,영등포구,7,심장혈관흉부외과,576,922
2022,01,서울특별시,영등포구,8,성형외과,826,1746
2022,01,서울특별시,영등포구,9,마취통증의학과,3329,6628
2022,01,서울특별시,영등포구,10,산부인과,11279,19922
2022,01,서울특별시,영등포구,11,소아청소년과,8005,17055
2022,01,서울특별시,영등포구,12,안과,19044,24380
2022,01,서울특별시,영등포구,13,이비인후과,21109,35488
2022,01,서울특별시,영등포구,14,피부과,16573,23485
2022,01,서울특별시,영등포구,15,비뇨의학과,7783,11333
2022,01,서울특별시,영등포구,16,영상의학과,464,569
2022,01,서울특별시,영등포구,17,방사선종양학과,268,1017
2022,01,서울특별시,영등포구,19,진단검사의학과,59,91
2022,01,서울특별시,영등포구,21,재활의학과,2765,8103
2022,01,서울특별시,영등포구,22,핵의학과,24,33
2022,01,서울특별시,영등포구,23,가정의학과,5883,8110
2022,01,서울특별시,영등포구,24,응급의학과,3035,4001
2022,01,서울특별시,영등포구,25,직업환경의학과,362,378
2022,01,서울특별시,영등포구,27,그외 자료27,8,10
2022,01,서울특별시,영등포구,49,치과,5452,6036
2022,01,서울특별시,영등포구,50,구강악안면외과,5996,8554
2022,01,서울특별시,영등포구,51,치과보철과,1870,2698
2022,01,서울특별시,영등포구,52,치과교정과,50,52
2022,01,서울특별시,영등포구,53,소아치과,1265,1421
2022,01,서울특별시,영등포구,54,치주과,14015,17754
2022,01,서울특별시,영등포구,55,치과보존과,12018,18129
2022,01,서울특별시,영등포구,56,구강내과,390,497
2022,01,서울특별시,영등포구,57,구강악안면방사선과,84,86
2022,01,서울특별시,영등포구,59,예방치과,16,18
2022,01,서울특별시,영등포구,61,통합치의학과,46,59
2022,01,서울특별시,영등포구,71,의과,59,76
2022,01,서울특별시,동작구,0,일반,685,832
2022,01,서울특별시,동작구,1,내과,82018,137696
2022,01,서울특별시,동작구,2,신경과,5748,7630
2022,01,서울특별시,동작구,3,정신건강의학과,11072,16886
2022,01,서울특별시,동작구,4,외과,7264,12372
2022,01,서울특별시,동작구,5,정형외과,29493,67045
2022,01,서울특별시,동작구,6,신경외과,5117,10040
2022,01,서울특별시,동작구,7,심장혈관흉부외과,702,1050
2022,01,서울특별시,동작구,8,성형외과,585,1218
2022,01,서울특별시,동작구,9,마취통증의학과,2954,6695
2022,01,서울특별시,동작구,10,산부인과,9866,17293
2022,01,서울특별시,동작구,11,소아청소년과,6933,13149
